user_id,device_type,total_watch_time_mins
UIDLC8cb3d570599,Mobile,253
UIDLC89271fccadd,Mobile,442
UIDLCbc2b13bd1b8,Mobile,105
UIDLCbdca0990b78,Mobile,2216
UIDLC248de2230d1,Mobile,6184
UIDLC76d7b3f1207,Mobile,5717
UIDLC949270b00dd,Mobile,144
UIDLC1c6b05296c9,Mobile,324
UIDLCf642de2b8e5,Mobile,116
UIDLCb85092105e1,Mobile,1743
UIDLC18167a6f987,Mobile,1102
UIDLC73f2523bc9a,Mobile,6990
UIDLC79cf09d821e,Mobile,206
UIDLC6019ba3a6d9,Mobile,497
UIDLCdac9fade785,Mobile,16275
UIDLC9a205378a4d,Mobile,631
UIDLC5bf5a034779,Mobile,8467
UIDLCaef156add91,Mobile,2434
UIDLCb893c5315c4,Mobile,724
UIDLCa9231147467,Mobile,10454
UIDLCd13d097368d,Mobile,4490
UIDLC804f64e9779,Mobile,2125
UIDLCa0554aa6001,Mobile,3372
UIDLC23b0cdd323e,Mobile,2801
UIDLC4c8336cd58a,Mobile,1032
UIDLC8df867378d9,Mobile,1565
UIDLCbda08cb757a,Mobile,1420
UIDLCc289f2a75e1,Mobile,430
UIDLCe94f833db1e,Mobile,657
UIDLC60c70e55b82,Mobile,1159
UIDLCf7680a9b8ff,Mobile,373
UIDLC767e2e0c22d,Mobile,4357
UIDLCeb5026ae643,Mobile,668
UIDLC6eb02fe7d24,Mobile,140
UIDLC196bbe7c34c,Mobile,1449
UIDLCf8edb8543dd,Mobile,417
UIDLCb855d20499a,Mobile,6813
UIDLC06a183c6b13,Mobile,9857
UIDLC42e3b1a1380,Mobile,2895
UIDLCb441d3710c9,Mobile,671
UIDLC2ef8ad3f2b9,Mobile,21345
UIDLC6a509949b81,Mobile,2042
UIDLC0c5994b17f8,Mobile,4277
UIDLC6ec8c809f11,Mobile,367
UIDLCc58dd7239c6,Mobile,500
UIDLC27008cff73f,Mobile,1227
UIDLCf4249801426,Mobile,31208
UIDLCa1ae9215c72,Mobile,1138
UIDLCa832cd9f64c,Mobile,2614
UIDLC8e8f97ddc17,Mobile,871
UIDLCdca2b006347,Mobile,413
UIDLCaebadb40cf7,Mobile,18421
UIDLCece3a22dc90,Mobile,1312
UIDLCd8ed0352fc1,Mobile,3528
UIDLC8512f236760,Mobile,443
UIDLC8cc76d1ac5f,Mobile,548
UIDLC5942336538c,Mobile,542
UIDLCcd466e949ca,Mobile,5567
UIDLCc953cb581f2,Mobile,12446
UIDLC4ae148792a4,Mobile,818
UIDLCd2b84259acc,Mobile,2387
UIDLC1975f824e1f,Mobile,2106
UIDLC3190aeb0551,Mobile,2826
UIDLC9b848243901,Mobile,1270
UIDLCa13b330971e,Mobile,694
UIDLCaf5d8780474,Mobile,1248
UIDLC50f4aae08fb,Mobile,67
UIDLCeb2120283c4,Mobile,1938
UIDLCc2c33da5202,Mobile,467
UIDLC04c39a84330,Mobile,1044
UIDLCbdef4bcd3ae,Mobile,2001
UIDLC8aceb520008,Mobile,6149
UIDLCb50a6e567ed,Mobile,393
UIDLC62e3bd4d2fa,Mobile,624
UIDLC658d96d82e6,Mobile,1078
UIDLCf74e5564c66,Mobile,1592
UIDLC98c0e085859,Mobile,1028
UIDLC92f90d62f7d,Mobile,4698
UIDLC5e11a19be0d,Mobile,248
UIDLC5173f3c21de,Mobile,564
UIDLC7005a71111d,Mobile,421
UIDLC8e0a3a26d70,Mobile,3725
UIDLCb73ab84b48c,Mobile,6090
UIDLCf40903a6e19,Mobile,14137
UIDLCe8aebb4afe2,Mobile,412
UIDLCb9fc5b89eab,Mobile,472
UIDLC1e16ea195ab,Mobile,126
UIDLC61400f68fb0,Mobile,931
UIDLC5a165a4a68e,Mobile,763
UIDLCb8539dbdc38,Mobile,1983
UIDLC8b1f82b083b,Mobile,254
UIDLC8b9a7f02b97,Mobile,2286
UIDLC6877dff22d7,Mobile,5792
UIDLCda6cc90c424,Mobile,1192
UIDLC1e4659a2cc7,Mobile,4026
UIDLCe38dff39acd,Mobile,209
UIDLC63edabb728f,Mobile,568
UIDLC86d3d6c3746,Mobile,6307
UIDLC33fbf0df7ea,Mobile,1794
UIDLC55e8b5910f7,Mobile,935
UIDLC43b531961f9,Mobile,669
UIDLC62b8d2c1faf,Mobile,2544
UIDLC9e3b55fcbf2,Mobile,1116
UIDLC26640231871,Mobile,11278
UIDLC8d99da98425,Mobile,15345
UIDLC44e8b460342,Mobile,502
UIDLC5b4e8d82fbb,Mobile,2337
UIDLC7d936a4328e,Mobile,523
UIDLC44c6213ded8,Mobile,3038
UIDLC1468feab7e8,Mobile,1501
UIDLC489ddec9c8f,Mobile,547
UIDLCff91eb66e20,Mobile,352
UIDLCcb982388cfe,Mobile,1099
UIDLC90c45cd283b,Mobile,1411
UIDLC3311a54a5d2,Mobile,11082
UIDLC96562c7ba05,Mobile,347
UIDLC866ee753ed0,Mobile,442
UIDLC462955ca650,Mobile,373
UIDLCb1bc6b51065,Mobile,2471
UIDLC35153e5e069,Mobile,4277
UIDLC79e040b42e4,Mobile,3597
UIDLC3b94dbf7f83,Mobile,240
UIDLC3e7d9752dbf,Mobile,169
UIDLC1e5dcdb35d8,Mobile,2831
UIDLC4661905d98f,Mobile,4447
UIDLCd5aff3a1e94,Mobile,7042
UIDLC5ca310eb7dc,Mobile,6239
UIDLC0bf347c62e3,Mobile,635
UIDLCa275934f3b0,Mobile,771
UIDLC33cdc743ec0,Mobile,4199
UIDLC483bb943473,Mobile,5122
UIDLC3c3c8c85517,Mobile,8229
UIDLCf52401f8aad,Mobile,1497
UIDLCff88262e399,Mobile,9729
UIDLC89aded2507e,Mobile,1180
UIDLC59f7f16a6c3,Mobile,10454
UIDLCb5ff0430788,Mobile,316
UIDLCb22bdd679a6,Mobile,4020
UIDLC869eb7f9c07,Mobile,3514
UIDLC6d13b953a3c,Mobile,774
UIDLCab2388a1df1,Mobile,1241
UIDLC9b928886e3f,Mobile,193
UIDLC3c61799950c,Mobile,692
UIDLCaf8e0c82bef,Mobile,1049
UIDLC8e44fcc347b,Mobile,233
UIDLC984b700966e,Mobile,866
UIDLC1bf94c716da,Mobile,8165
UIDLCd9cec8b7fea,Mobile,560
UIDLCfaff8c6484f,Mobile,4278
UIDLCe07038d8680,Mobile,147
UIDLC042e699f720,Mobile,4044
UIDLC06b27dae81c,Mobile,199
UIDLCa53f3d3e953,Mobile,346
UIDLCc705420b071,Mobile,155
UIDLC582526e677d,Mobile,261
UIDLCbf99ad96cbe,Mobile,152
UIDLC18a9279ff95,Mobile,11134
UIDLC6a128b45cd5,Mobile,106
UIDLC61cc7b50ba1,Mobile,9690
UIDLC7aa7264f9b6,Mobile,8583
UIDLCfac07eb0cf8,Mobile,3421
UIDLC5da4360a82c,Mobile,4896
UIDLCabd1fb76e7e,Mobile,3657
UIDLC9a94babb132,Mobile,10793
UIDLC207d153cc0d,Mobile,175
UIDLCe52a940447e,Mobile,5162
UIDLC2ff3dfad09d,Mobile,3979
UIDLCf0eeff63909,Mobile,1166
UIDLC50f5dc8ccd6,Mobile,400
UIDLCe9be29f9d56,Mobile,558
UIDLC165cc15b6de,Mobile,17312
UIDLC7c6f0518122,Mobile,7565
UIDLCb7acbb12d00,Mobile,9198
UIDLC37a983ae297,Mobile,714
UIDLC2380d17c0bb,Mobile,175
UIDLC905d0270802,Mobile,2943
UIDLC188f19bb1ea,Mobile,6165
UIDLC3dfdaf1a016,Mobile,3926
UIDLC59e0d90c45c,Mobile,249
UIDLCc4a722d7c69,Mobile,322
UIDLCe35c7cb69f7,Mobile,5179
UIDLCcc02a8a77c5,Mobile,5610
UIDLC8af7c16ee57,Mobile,5391
UIDLC5f723629722,Mobile,5188
UIDLC806479252f9,Mobile,809
UIDLC9be1c5e022f,Mobile,8634
UIDLC90fb4d8edea,Mobile,19623
UIDLCc6fa40508bc,Mobile,3975
UIDLCf5fc343afe1,Mobile,9047
UIDLC91c15e35d9d,Mobile,4027
UIDLC0aed3ea0c7e,Mobile,11193
UIDLCbfd0864b1e5,Mobile,1256
UIDLC43e3f29756e,Mobile,1174
UIDLCe3082b4291c,Mobile,2154
UIDLCd0651fc0f93,Mobile,3701
UIDLCf5bf234b133,Mobile,1192
UIDLC961298d9287,Mobile,286
UIDLCf69e8207420,Mobile,1979
UIDLCa099f9a77e7,Mobile,545
UIDLC270e7a41ff4,Mobile,209
UIDLC709114f251f,Mobile,1006
UIDLC9df8a3203b7,Mobile,3782
UIDLC66659712ca5,Mobile,2396
UIDLC947205fe14b,Mobile,4454
UIDLC7b32bcef45b,Mobile,4699
UIDLC30451d8e885,Mobile,382
UIDLCf27bae95e7c,Mobile,6208
UIDLCab9b0e5689c,Mobile,2518
UIDLC3f8602336cf,Mobile,2622
UIDLCf62ab292a18,Mobile,704
UIDLC950b56ac8cd,Mobile,1562
UIDLCa140c54be54,Mobile,20868
UIDLCe7e483c6648,Mobile,1158
UIDLCdf7a5163d2c,Mobile,494
UIDLC9eea1e262c5,Mobile,618
UIDLC7e377a7e2c0,Mobile,1923
UIDLC97c1964fb28,Mobile,456
UIDLC00ad6f7b5c6,Mobile,4992
UIDLCd333e214580,Mobile,398
UIDLC1d817d5b12e,Mobile,154
UIDLC657ba87d641,Mobile,137
UIDLC8e35a48b08a,Mobile,393
UIDLCb27bbda540c,Mobile,212
UIDLCe25be2ae6e8,Mobile,2910
UIDLC50de4bd8926,Mobile,4269
UIDLC97c5a442a57,Mobile,3657
UIDLC97e4568f740,Mobile,1297
UIDLC1646737d1dc,Mobile,140
UIDLCfe26f71b005,Mobile,9884
UIDLC4e8cb765a2d,Mobile,8373
UIDLC15379d1be0a,Mobile,5689
UIDLCa92aa60f685,Mobile,1685
UIDLCae9044d3936,Mobile,105
UIDLCaf3ab8613a1,Mobile,3992
UIDLC76e717550bc,Mobile,163
UIDLC25eadba30fe,Mobile,2506
UIDLCc62f6052922,Mobile,428
UIDLCa49b7f7605f,Mobile,1101
UIDLC6b4c093af9e,Mobile,1325
UIDLC8d137bdfaed,Mobile,3043
UIDLCc5438cb2749,Mobile,538
UIDLC26cba8051c3,Mobile,74
UIDLCffe5ea0ddcb,Mobile,485
UIDLC3f44156b05c,Mobile,1069
UIDLC518290420ea,Mobile,338
UIDLC617e8a806f5,Mobile,488
UIDLCcb6a0eaa844,Mobile,2205
UIDLC914ed7993ac,Mobile,1505
UIDLCb49e65f96cf,Mobile,8874
UIDLCbbdba1640ef,Mobile,1003
UIDLC3e28777e48e,Mobile,355
UIDLC2b32e0c532e,Mobile,1879
UIDLC03cbd8c676c,Mobile,1983
UIDLC50c7e2f289c,Mobile,934
UIDLCfd668b83f55,Mobile,271
UIDLCff741d48000,Mobile,2843
UIDLCbfa7ff6e85f,Mobile,2738
UIDLC5e80536e7b1,Mobile,934
UIDLC06f550aef18,Mobile,456
UIDLCa8b5296e6ef,Mobile,404
UIDLCd4c2c6a1358,Mobile,3167
UIDLC7a8afeccecb,Mobile,801
UIDLC5650e4ed8cb,Mobile,455
UIDLCe66b8e649b6,Mobile,7283
UIDLC6ae98b48c43,Mobile,14633
UIDLC858049b4118,Mobile,5587
UIDLCa10f8c3fafb,Mobile,533
UIDLC5a682257592,Mobile,15833
UIDLC501c8c832c4,Mobile,649
UIDLC078bffffb71,Mobile,9142
UIDLC85005770375,Mobile,488
UIDLC6b23a2ce72c,Mobile,1958
UIDLC3beeb2026e0,Mobile,230
UIDLC58e1a344d25,Mobile,589
UIDLCb9eba49f352,Mobile,571
UIDLC1ed4f940c61,Mobile,649
UIDLCa9cb7e38d58,Mobile,1119
UIDLCed6932588d2,Mobile,676
UIDLCe863db44e24,Mobile,662
UIDLC27900fa81d3,Mobile,139
UIDLC59c34e32df7,Mobile,1737
UIDLC6ada1ce0397,Mobile,292
UIDLCee6d73fc5cf,Mobile,3265
UIDLC57c31115b5a,Mobile,3613
UIDLC571d8eb6cdd,Mobile,477
UIDLC7fe9235e8b2,Mobile,2576
UIDLC1a3f7013361,Mobile,5174
UIDLC15ef581abbd,Mobile,857
UIDLC0029e3a21d7,Mobile,5683
UIDLC89bed8ea424,Mobile,257
UIDLCd4e39682bb3,Mobile,294
UIDLCf91c4b3296c,Mobile,1070
UIDLC5c19ced29e6,Mobile,15265
UIDLCa502ad6b4d8,Mobile,476
UIDLC8dd17100837,Mobile,987
UIDLC561de09e171,Mobile,221
UIDLC1f330f6b9bc,Mobile,106
UIDLC80642595b4b,Mobile,2043
UIDLC754810e5e22,Mobile,333
UIDLC6407c10dff2,Mobile,588
UIDLCdc7d84fb7fb,Mobile,134
UIDLC2c43a8b929d,Mobile,826
UIDLCfb6288e5a80,Mobile,369
UIDLC92ab09d8616,Mobile,205
UIDLC133062906da,Mobile,1248
UIDLC94d11f08966,Mobile,155
UIDLC061f34946f8,Mobile,595
UIDLCaa0a664b69a,Mobile,3987
UIDLCfb569a32374,Mobile,7345
UIDLCf0b7b2a55ba,Mobile,3119
UIDLC5fba4170d61,Mobile,1049
UIDLCa0b08929a64,Mobile,12115
UIDLCcd44b5c4f42,Mobile,3061
UIDLC57f9146f4c3,Mobile,3168
UIDLCcbdf76ae44f,Mobile,7359
UIDLC66aedcb7ae5,Mobile,19886
UIDLCda8a29d32c0,Mobile,757
UIDLCef75f5d2270,Mobile,261
UIDLC81c0405f100,Mobile,346
UIDLC07523664c11,Mobile,211
UIDLC5ed7ab1f532,Mobile,8857
UIDLC16412ed8899,Mobile,3369
UIDLCbce44f7c6e1,Mobile,31206
UIDLC2a5739cc5dd,Mobile,482
UIDLC7224ed1965a,Mobile,665
UIDLCb5ede6b9563,Mobile,9687
UIDLCee0a5dc52ab,Mobile,3368
UIDLCfd500132059,Mobile,6221
UIDLC434e4a873ca,Mobile,9917
UIDLC27f3f8a4c60,Mobile,950
UIDLC6493ce4025c,Mobile,503
UIDLC189bab767fd,Mobile,2866
UIDLCd89634f7a38,Mobile,1430
